Invoice,,,Parts,,Labor,,Sublet,,HazMat & Fees,,Shop Supplies,,Discount,,Subtotal,,Tax,Total,Shop Name,Shop Identifier
Date,Number,URL,Taxed,Untaxed,Taxed,Untaxed,Taxed,Untaxed,Taxed,Untaxed,Taxed,Untaxed,Taxed,Untaxed,Taxed,Untaxed
11/17/2025,33084,https://autohousenwa.shop-ware.com/work_orders/125715649,46.86,0.00,42.50,0.00,0.00,0.00,0.00,0.00,2.64,0.00,0.00,0.00,92.00,0.00,11.27,103.27,AutoHouse Automotive,NWA
11/17/2025,33052,https://autohousenwa.shop-ware.com/work_orders/125605871,693.28,0.00,1012.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,1740.28,0.00,213.18,1953.46,AutoHouse Automotive,NWA
11/17/2025,33055,https://autohousenwa.shop-ware.com/work_orders/125612296,385.59,0.00,453.00,0.00,0.00,0.00,0.00,0.00,25.83,0.00,0.00,0.00,864.42,0.00,105.89,970.31,AutoHouse Automotive,NWA
11/17/2025,33059,https://autohousenwa.shop-ware.com/work_orders/125635107,96.32,0.00,42.50,0.00,0.00,0.00,0.00,0.00,3.63,0.00,0.00,0.00,142.45,0.00,17.45,159.90,AutoHouse Automotive,NWA
11/17/2025,32689,https://autohousenwa.shop-ware.com/work_orders/123899515,0.00,1180.43,0.00,2602.50,0.00,0.00,0.00,0.00,0.00,35.00,0.00,567.44,0.00,3250.49,0.00,3250.49,AutoHouse Automotive,NWA
11/18/2025,33033,https://autohousenwa.shop-ware.com/work_orders/125538614,592.74,0.00,497.00,0.00,0.00,0.00,0.00,0.00,31.73,0.00,0.00,0.00,1121.47,0.00,137.38,1258.85,AutoHouse Automotive,NWA
11/18/2025,33062,https://autohousenwa.shop-ware.com/work_orders/125640252,75.49,0.00,85.00,0.00,0.00,0.00,0.00,0.00,4.91,0.00,0.00,0.00,165.40,0.00,20.26,185.66,AutoHouse Automotive,NWA
11/18/2025,33081,https://autohousenwa.shop-ware.com/work_orders/125710203,2052.63,0.00,320.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,2407.63,0.00,294.93,2702.56,AutoHouse Automotive,NWA
11/18/2025,33086,https://autohousenwa.shop-ware.com/work_orders/125724169,252.00,0.00,320.00,0.00,0.00,0.00,0.00,0.00,17.84,0.00,0.00,0.00,589.84,0.00,72.26,662.10,AutoHouse Automotive,NWA
11/18/2025,33091,https://autohousenwa.shop-ware.com/work_orders/125742609,84.13,0.00,42.50,0.00,0.00,0.00,0.00,0.00,3.04,0.00,12.66,0.00,117.01,0.00,14.34,131.35,AutoHouse Automotive,NWA
11/18/2025,33120,https://autohousenwa.shop-ware.com/work_orders/125926751,69.93,0.00,400.00,0.00,0.00,0.00,0.00,0.00,17.40,0.00,0.00,0.00,487.33,0.00,59.70,547.03,AutoHouse Automotive,NWA
11/18/2025,33129,https://autohousenwa.shop-ware.com/work_orders/125970932,111.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.23,0.00,0.00,0.00,113.64,0.00,13.92,127.56,AutoHouse Automotive,NWA
11/18/2025,33118,https://autohousenwa.shop-ware.com/work_orders/125919185,454.50,0.00,720.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,1209.50,0.00,148.16,1357.66,AutoHouse Automotive,NWA
11/18/2025,33020,https://autohousenwa.shop-ware.com/work_orders/125487247,520.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.40,0.00,0.00,0.00,530.40,0.00,64.97,595.37,AutoHouse Automotive,NWA
11/18/2025,33099,https://autohousenwa.shop-ware.com/work_orders/125764662,48.48,0.00,42.50,0.00,0.00,0.00,0.00,0.00,2.67,0.00,0.00,0.00,93.65,0.00,11.48,105.13,AutoHouse Automotive,NWA
11/19/2025,33107,https://autohousenwa.shop-ware.com/work_orders/125791663,135.96,0.00,459.50,0.00,0.00,0.00,0.00,0.00,21.10,0.00,0.00,0.00,616.56,0.00,75.53,692.09,AutoHouse Automotive,NWA
11/19/2025,33065,https://autohousenwa.shop-ware.com/work_orders/125649707,0.00,0.00,0.00,320.00,0.00,0.00,0.00,0.00,0.00,10.88,0.00,48.00,0.00,282.88,0.00,282.88,AutoHouse Automotive,NWA
11/19/2025,33123,https://autohousenwa.shop-ware.com/work_orders/125932427,808.84,0.00,362.50,0.00,0.00,0.00,0.00,0.00,30.68,0.00,0.00,0.00,1202.02,0.00,147.25,1349.27,AutoHouse Automotive,NWA
11/20/2025,33088,https://autohousenwa.shop-ware.com/work_orders/125728793,71.42,0.00,192.00,0.00,0.00,0.00,0.00,0.00,9.11,0.00,0.00,0.00,272.53,0.00,33.38,305.91,AutoHouse Automotive,NWA
11/20/2025,33054,https://autohousenwa.shop-ware.com/work_orders/125612114,1300.92,0.00,485.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,1820.92,0.00,223.06,2043.98,AutoHouse Automotive,NWA
11/21/2025,33102,https://autohousenwa.shop-ware.com/work_orders/125780031,1028.79,0.00,805.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,1868.79,0.00,228.92,2097.71,AutoHouse Automotive,NWA
11/21/2025,33048,https://autohousenwa.shop-ware.com/work_orders/125594859,0.00,0.00,240.00,0.00,0.00,0.00,0.00,0.00,9.60,0.00,0.00,0.00,249.60,0.00,30.58,280.18,AutoHouse Automotive,NWA
11/21/2025,33145,https://autohousenwa.shop-ware.com/work_orders/126123751,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AutoHouse Automotive,NWA
11/21/2025,33071,https://autohousenwa.shop-ware.com/work_orders/125671941,794.12,0.00,1012.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,1841.12,0.00,225.54,2066.66,AutoHouse Automotive,NWA
11/24/2025,33117,https://autohousenwa.shop-ware.com/work_orders/125916674,672.07,0.00,800.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,1507.07,0.00,184.62,1691.69,AutoHouse Automotive,NWA
11/24/2025,33136,https://autohousenwa.shop-ware.com/work_orders/126056163,59.14,0.00,42.50,0.00,0.00,0.00,0.00,0.00,2.88,0.00,0.00,0.00,104.52,0.00,12.81,117.33,AutoHouse Automotive,NWA
11/24/2025,33061,https://autohousenwa.shop-ware.com/work_orders/125639753,555.98,0.00,480.00,0.00,0.00,0.00,0.00,0.00,27.32,0.00,150.00,0.00,913.30,0.00,111.88,1025.18,AutoHouse Automotive,NWA
11/25/2025,33122,https://autohousenwa.shop-ware.com/work_orders/125932298,1306.71,0.00,1562.50,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,2904.21,0.00,355.77,3259.98,AutoHouse Automotive,NWA
11/25/2025,33077,https://autohousenwa.shop-ware.com/work_orders/125702698,96.32,0.00,122.50,0.00,0.00,0.00,0.00,0.00,6.83,0.00,0.00,0.00,225.65,0.00,27.65,253.30,AutoHouse Automotive,NWA
11/25/2025,33127,https://autohousenwa.shop-ware.com/work_orders/125960415,486.32,0.00,322.50,0.00,0.00,0.00,0.00,0.00,22.63,0.00,0.00,0.00,831.45,0.00,101.86,933.31,AutoHouse Automotive,NWA
11/25/2025,28673,https://autohousenwa.shop-ware.com/work_orders/100155916,517.75,0.00,0.00,0.00,100.00,0.00,0.00,0.00,10.36,0.00,0.00,0.00,628.11,0.00,76.94,705.05,AutoHouse Automotive,NWA
11/25/2025,33152,https://autohousenwa.shop-ware.com/work_orders/126149019,0.00,0.00,400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,400.00,0.00,0.00,0.00,0.00,0.00,AutoHouse Automotive,NWA
11/25/2025,33092,https://autohousenwa.shop-ware.com/work_orders/125743339,328.58,0.00,842.50,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,1206.08,0.00,147.75,1353.83,AutoHouse Automotive,NWA
11/26/2025,33130,https://autohousenwa.shop-ware.com/work_orders/125973324,75.40,0.00,320.00,0.00,0.00,0.00,0.00,0.00,14.31,0.00,0.00,0.00,409.71,0.00,50.19,459.90,AutoHouse Automotive,NWA
11/26/2025,33140,https://autohousenwa.shop-ware.com/work_orders/126074252,96.32,0.00,42.50,0.00,0.00,0.00,0.00,0.00,3.63,0.00,0.00,0.00,142.45,0.00,17.45,159.90,AutoHouse Automotive,NWA
11/26/2025,33058,https://autohousenwa.shop-ware.com/work_orders/125630268,4932.62,0.00,1845.85,0.00,300.00,0.00,0.00,0.00,35.00,0.00,3745.85,0.00,3367.62,0.00,412.53,3780.15,AutoHouse Automotive,NWA
11/26/2025,33119,https://autohousenwa.shop-ware.com/work_orders/125926412,0.00,0.00,160.00,0.00,0.00,0.00,0.00,0.00,6.40,0.00,0.00,0.00,166.40,0.00,20.38,186.78,AutoHouse Automotive,NWA
11/26/2025,33131,https://autohousenwa.shop-ware.com/work_orders/125982131,0.00,0.00,160.00,0.00,0.00,0.00,0.00,0.00,6.40,0.00,0.00,0.00,166.40,0.00,20.38,186.78,AutoHouse Automotive,NWA
11/26/2025,33164,https://autohousenwa.shop-ware.com/work_orders/126194270,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AutoHouse Automotive,NWA
11/26/2025,33013,https://autohousenwa.shop-ware.com/work_orders/125455486,58.28,0.00,371.00,0.00,0.00,0.00,0.00,0.00,16.01,0.00,0.00,0.00,445.29,0.00,54.55,499.84,AutoHouse Automotive,NWA
12/01/2025,33134,https://autohousenwa.shop-ware.com/work_orders/126042273,403.63,0.00,525.00,0.00,0.00,0.00,0.00,0.00,29.07,0.00,0.00,0.00,957.70,0.00,117.32,1075.02,AutoHouse Automotive,NWA
12/01/2025,33155,https://autohousenwa.shop-ware.com/work_orders/126168943,256.04,0.00,256.00,0.00,0.00,0.00,0.00,0.00,15.36,0.00,0.00,0.00,527.40,0.00,64.61,592.01,AutoHouse Automotive,NWA
12/01/2025,32669,https://autohousenwa.shop-ware.com/work_orders/123843294,0.00,0.00,0.00,160.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160.00,0.00,0.00,0.00,0.00,AutoHouse Automotive,NWA
12/02/2025,30925,https://autohousenwa.shop-ware.com/work_orders/114364107,210.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.22,0.00,0.00,0.00,215.21,0.00,26.36,241.57,AutoHouse Automotive,NWA
12/02/2025,33174,https://autohousenwa.shop-ware.com/work_orders/126224004,39.98,0.00,42.50,0.00,0.00,0.00,0.00,0.00,2.50,0.00,0.00,0.00,84.98,0.00,10.41,95.39,AutoHouse Automotive,NWA
12/02/2025,33070,https://autohousenwa.shop-ware.com/work_orders/125670783,1150.54,0.00,212.50,0.00,0.00,0.00,0.00,12.00,31.51,0.00,0.00,0.00,1394.55,12.00,170.83,1577.38,AutoHouse Automotive,NWA
12/02/2025,33003,https://autohousenwa.shop-ware.com/work_orders/125417739,998.50,0.00,2480.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,3513.50,0.00,430.40,3943.90,AutoHouse Automotive,NWA
12/02/2025,32972,https://autohousenwa.shop-ware.com/work_orders/125193742,162.51,0.00,560.00,0.00,0.00,0.00,0.00,0.00,25.65,0.00,0.00,0.00,748.16,0.00,91.65,839.81,AutoHouse Automotive,NWA
12/02/2025,33208,https://autohousenwa.shop-ware.com/work_orders/126355300,186.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.08,0.00,0.00,0.00,190.26,0.00,23.31,213.57,AutoHouse Automotive,NWA
12/02/2025,33192,https://autohousenwa.shop-ware.com/work_orders/126302183,358.71,0.00,314.00,0.00,0.00,0.00,0.00,0.00,19.73,0.00,0.00,0.00,692.44,0.00,84.83,777.27,AutoHouse Automotive,NWA
12/02/2025,33198,https://autohousenwa.shop-ware.com/work_orders/126322419,0.00,0.00,160.00,0.00,0.00,0.00,0.00,0.00,6.40,0.00,0.00,0.00,166.40,0.00,20.38,186.78,AutoHouse Automotive,NWA
12/02/2025,33165,https://autohousenwa.shop-ware.com/work_orders/126197363,2149.02,0.00,522.50,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,2706.52,0.00,331.55,3038.07,AutoHouse Automotive,NWA
12/03/2025,33162,https://autohousenwa.shop-ware.com/work_orders/126183958,0.00,0.00,42.50,0.00,0.00,0.00,0.00,0.00,1.70,0.00,0.00,0.00,44.20,0.00,5.42,49.62,AutoHouse Automotive,NWA
12/03/2025,33194,https://autohousenwa.shop-ware.com/work_orders/126308277,42.31,0.00,42.50,0.00,0.00,0.00,0.00,0.00,2.16,0.00,12.73,0.00,74.24,0.00,9.09,83.33,AutoHouse Automotive,NWA
12/03/2025,33095,https://autohousenwa.shop-ware.com/work_orders/125749616,1979.68,0.00,1440.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,3454.68,0.00,423.20,3877.88,AutoHouse Automotive,NWA
12/03/2025,33098,https://autohousenwa.shop-ware.com/work_orders/125756114,228.68,0.00,0.00,0.00,0.00,0.00,0.00,12.00,4.57,0.00,0.00,0.00,233.25,12.00,28.57,273.82,AutoHouse Automotive,NWA
12/03/2025,33201,https://autohousenwa.shop-ware.com/work_orders/126339038,0.00,0.00,42.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.50,0.00,0.00,0.00,0.00,0.00,AutoHouse Automotive,NWA
12/04/2025,33225,https://autohousenwa.shop-ware.com/work_orders/126397173,0.00,0.00,202.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,202.50,0.00,0.00,0.00,0.00,0.00,AutoHouse Automotive,NWA
12/04/2025,33124,https://autohousenwa.shop-ware.com/work_orders/125941227,41.88,0.00,405.00,0.00,0.00,0.00,0.00,0.00,17.04,0.00,0.00,0.00,463.92,0.00,56.83,520.75,AutoHouse Automotive,NWA
12/04/2025,33215,https://autohousenwa.shop-ware.com/work_orders/126379133,3.25,0.00,168.50,0.00,0.00,0.00,0.00,0.00,6.81,0.00,0.00,0.00,178.56,0.00,21.87,200.43,AutoHouse Automotive,NWA
12/04/2025,33200,https://autohousenwa.shop-ware.com/work_orders/126331318,66.70,0.00,42.50,0.00,0.00,0.00,0.00,0.00,3.03,0.00,0.00,0.00,112.23,0.00,13.75,125.98,AutoHouse Automotive,NWA
12/04/2025,33228,https://autohousenwa.shop-ware.com/work_orders/126403908,28.32,0.00,208.00,0.00,0.00,0.00,0.00,0.00,8.89,0.00,0.00,0.00,245.21,0.00,30.04,275.25,AutoHouse Automotive,NWA
12/05/2025,33191,https://autohousenwa.shop-ware.com/work_orders/126294367,27.28,0.00,160.00,0.00,0.00,0.00,0.00,0.00,6.95,0.00,0.00,0.00,194.23,0.00,23.79,218.02,AutoHouse Automotive,NWA
12/05/2025,33206,https://autohousenwa.shop-ware.com/work_orders/126346405,1176.34,0.00,1525.50,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,2736.84,0.00,335.26,3072.10,AutoHouse Automotive,NWA
12/05/2025,33227,https://autohousenwa.shop-ware.com/work_orders/126402429,0.00,0.00,80.00,0.00,0.00,0.00,0.00,0.00,3.20,0.00,0.00,0.00,83.20,0.00,10.19,93.39,AutoHouse Automotive,NWA
12/08/2025,33163,https://autohousenwa.shop-ware.com/work_orders/126189957,80.20,0.00,240.00,0.00,0.00,0.00,0.00,0.00,11.20,0.00,0.00,0.00,331.40,0.00,40.60,372.00,AutoHouse Automotive,NWA
12/08/2025,33268,https://autohousenwa.shop-ware.com/work_orders/126606748,46.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.74,0.00,5.73,52.47,AutoHouse Automotive,NWA
12/08/2025,33217,https://autohousenwa.shop-ware.com/work_orders/126379904,0.00,281.94,0.00,320.00,0.00,0.00,0.00,0.00,0.00,18.44,0.00,0.00,0.00,620.38,0.00,620.38,AutoHouse Automotive,NWA
12/08/2025,33224,https://autohousenwa.shop-ware.com/work_orders/126396665,62.39,0.00,42.50,0.00,0.00,0.00,0.00,0.00,2.95,0.00,0.00,0.00,107.84,0.00,13.21,121.05,AutoHouse Automotive,NWA
12/08/2025,33239,https://autohousenwa.shop-ware.com/work_orders/126435628,0.00,0.00,160.00,0.00,0.00,0.00,0.00,0.00,6.40,0.00,0.00,0.00,166.40,0.00,20.38,186.78,AutoHouse Automotive,NWA
12/09/2025,33157,https://autohousenwa.shop-ware.com/work_orders/126170480,54.64,0.00,85.00,0.00,0.00,0.00,0.00,0.00,4.49,0.00,0.00,0.00,144.13,0.00,17.65,161.78,AutoHouse Automotive,NWA
12/09/2025,33149,https://autohousenwa.shop-ware.com/work_orders/126141016,0.00,0.00,160.00,0.00,0.00,0.00,0.00,0.00,6.40,0.00,0.00,0.00,166.40,0.00,20.38,186.78,AutoHouse Automotive,NWA
12/09/2025,33204,https://autohousenwa.shop-ware.com/work_orders/126344119,747.73,0.00,202.50,0.00,0.00,0.00,0.00,0.00,23.05,0.00,0.00,0.00,973.28,0.00,119.23,1092.51,AutoHouse Automotive,NWA
12/09/2025,33272,https://autohousenwa.shop-ware.com/work_orders/126614101,0.00,0.00,42.50,0.00,0.00,0.00,0.00,0.00,1.70,0.00,0.00,0.00,44.20,0.00,5.42,49.62,AutoHouse Automotive,NWA
12/09/2025,33247,https://autohousenwa.shop-ware.com/work_orders/126467199,59.09,0.00,76.50,0.00,0.00,0.00,0.00,0.00,4.24,0.00,0.00,0.00,139.83,0.00,17.13,156.96,AutoHouse Automotive,NWA
12/09/2025,33176,https://autohousenwa.shop-ware.com/work_orders/126226638,1542.43,0.00,640.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,2217.43,0.00,271.64,2489.07,AutoHouse Automotive,NWA
12/09/2025,33285,https://autohousenwa.shop-ware.com/work_orders/126662918,62.19,0.00,42.50,0.00,0.00,0.00,0.00,0.00,2.04,0.00,25.00,0.00,81.73,0.00,10.02,91.75,AutoHouse Automotive,NWA
12/10/2025,33273,https://autohousenwa.shop-ware.com/work_orders/126615991,248.88,0.00,181.00,0.00,0.00,0.00,0.00,0.00,12.22,0.00,0.00,0.00,442.10,0.00,54.15,496.25,AutoHouse Automotive,NWA
12/10/2025,33243,https://autohousenwa.shop-ware.com/work_orders/126452395,0.00,0.00,160.00,0.00,0.00,0.00,0.00,0.00,6.40,0.00,0.00,0.00,166.40,0.00,20.38,186.78,AutoHouse Automotive,NWA
12/10/2025,33207,https://autohousenwa.shop-ware.com/work_orders/126355167,454.96,0.00,312.50,0.00,0.00,0.00,0.00,0.00,13.60,0.00,250.00,0.00,531.06,0.00,65.06,596.12,AutoHouse Automotive,NWA
12/10/2025,33209,https://autohousenwa.shop-ware.com/work_orders/126356238,1461.97,0.00,1352.50,0.00,0.00,0.00,0.00,0.00,35.00,0.00,1150.00,0.00,1699.47,0.00,208.19,1907.66,AutoHouse Automotive,NWA
12/10/2025,33251,https://autohousenwa.shop-ware.com/work_orders/126489849,96.39,0.00,42.50,0.00,0.00,0.00,0.00,0.00,3.63,0.00,0.00,0.00,142.52,0.00,17.46,159.98,AutoHouse Automotive,NWA
12/10/2025,33202,https://autohousenwa.shop-ware.com/work_orders/126342182,2541.46,0.00,890.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,343.15,0.00,3123.31,0.00,382.60,3505.91,AutoHouse Automotive,NWA
12/10/2025,33237,https://autohousenwa.shop-ware.com/work_orders/126434506,1333.49,0.00,640.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,2008.49,0.00,246.04,2254.53,AutoHouse Automotive,NWA
12/11/2025,33262,https://autohousenwa.shop-ware.com/work_orders/126593843,395.64,0.00,350.50,0.00,0.00,0.00,0.00,0.00,21.93,0.00,0.00,0.00,768.07,0.00,94.09,862.16,AutoHouse Automotive,NWA
12/11/2025,33232,https://autohousenwa.shop-ware.com/work_orders/126422195,126.90,0.00,330.00,0.00,0.00,0.00,0.00,0.00,15.74,0.00,0.00,0.00,472.64,0.00,57.90,530.54,AutoHouse Automotive,NWA
12/11/2025,33097,https://autohousenwa.shop-ware.com/work_orders/125754865,0.00,0.00,160.00,0.00,0.00,0.00,0.00,0.00,6.40,0.00,0.00,0.00,166.40,0.00,20.38,186.78,AutoHouse Automotive,NWA
12/11/2025,33260,https://autohousenwa.shop-ware.com/work_orders/126589246,129.48,0.00,85.00,0.00,0.00,0.00,0.00,0.00,5.99,0.00,0.00,0.00,220.47,0.00,27.01,247.48,AutoHouse Automotive,NWA
12/11/2025,33222,https://autohousenwa.shop-ware.com/work_orders/126396281,61.56,0.00,42.50,0.00,0.00,0.00,0.00,0.00,2.93,0.00,0.00,0.00,106.99,0.00,13.11,120.10,AutoHouse Automotive,NWA
12/11/2025,33248,https://autohousenwa.shop-ware.com/work_orders/126467561,1318.18,0.00,965.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,2318.18,0.00,283.97,2602.15,AutoHouse Automotive,NWA
12/12/2025,33298,https://autohousenwa.shop-ware.com/work_orders/126758322,218.88,0.00,181.00,0.00,0.00,0.00,0.00,0.00,11.62,0.00,0.00,0.00,411.50,0.00,50.41,461.91,AutoHouse Automotive,NWA
12/12/2025,33234,https://autohousenwa.shop-ware.com/work_orders/126423703,489.60,0.00,303.50,0.00,0.00,0.00,0.00,0.00,21.93,0.00,0.00,0.00,815.03,0.00,99.84,914.87,AutoHouse Automotive,NWA
12/12/2025,33226,https://autohousenwa.shop-ware.com/work_orders/126399377,0.00,0.00,160.00,0.00,0.00,0.00,0.00,0.00,6.40,0.00,0.00,0.00,166.40,0.00,20.38,186.78,AutoHouse Automotive,NWA
12/12/2025,33280,https://autohousenwa.shop-ware.com/work_orders/126629840,0.00,0.00,160.00,0.00,0.00,0.00,0.00,0.00,6.40,0.00,0.00,0.00,166.40,0.00,20.38,186.78,AutoHouse Automotive,NWA
12/15/2025,33223,https://autohousenwa.shop-ware.com/work_orders/126396384,1684.35,0.00,1768.50,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,3487.85,0.00,427.26,3915.11,AutoHouse Automotive,NWA
12/15/2025,33270,https://autohousenwa.shop-ware.com/work_orders/126609965,0.00,0.00,160.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160.00,0.00,0.00,0.00,0.00,0.00,AutoHouse Automotive,NWA
12/15/2025,33310,https://autohousenwa.shop-ware.com/work_orders/126794879,141.24,0.00,320.00,0.00,0.00,0.00,0.00,0.00,15.62,0.00,0.00,0.00,476.86,0.00,58.42,535.28,AutoHouse Automotive,NWA
12/15/2025,33293,https://autohousenwa.shop-ware.com/work_orders/126740886,465.80,0.00,800.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,1300.80,0.00,159.35,1460.15,AutoHouse Automotive,NWA
12/15/2025,33275,https://autohousenwa.shop-ware.com/work_orders/126618180,0.00,0.00,0.00,400.00,0.00,0.00,0.00,0.00,0.00,13.60,0.00,60.00,0.00,353.60,0.00,353.60,AutoHouse Automotive,NWA
12/16/2025,33326,https://autohousenwa.shop-ware.com/work_orders/126901766,12.26,0.00,96.00,0.00,0.00,0.00,0.00,0.00,3.47,0.00,16.24,0.00,95.49,0.00,11.70,107.19,AutoHouse Automotive,NWA
12/17/2025,33316,https://autohousenwa.shop-ware.com/work_orders/126828913,306.71,0.00,127.50,0.00,0.00,0.00,0.00,0.00,11.23,0.00,0.00,0.00,445.44,0.00,54.57,500.01,AutoHouse Automotive,NWA
12/17/2025,33286,https://autohousenwa.shop-ware.com/work_orders/126664687,2004.64,0.00,160.00,0.00,0.00,0.00,0.00,12.00,35.00,0.00,0.00,0.00,2199.64,12.00,269.46,2481.10,AutoHouse Automotive,NWA
12/17/2025,33266,https://autohousenwa.shop-ware.com/work_orders/126601661,1942.19,0.00,3120.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,5097.19,0.00,624.41,5721.60,AutoHouse Automotive,NWA
12/17/2025,33332,https://autohousenwa.shop-ware.com/work_orders/126916543,343.59,0.00,482.50,0.00,0.00,0.00,0.00,0.00,26.17,0.00,0.00,0.00,852.26,0.00,104.41,956.67,AutoHouse Automotive,NWA
12/17/2025,33245,https://autohousenwa.shop-ware.com/work_orders/126465259,820.41,0.00,960.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,178.04,0.00,1637.37,0.00,200.58,1837.95,AutoHouse Automotive,NWA
12/18/2025,33334,https://autohousenwa.shop-ware.com/work_orders/126929528,0.00,0.00,160.00,0.00,0.00,0.00,0.00,0.00,6.40,0.00,0.00,0.00,166.40,0.00,20.38,186.78,AutoHouse Automotive,NWA
12/18/2025,33328,https://autohousenwa.shop-ware.com/work_orders/126906834,856.86,0.00,927.50,0.00,0.00,0.00,0.00,6.00,35.00,0.00,0.00,0.00,1819.36,6.00,222.87,2048.23,AutoHouse Automotive,NWA
12/18/2025,33193,https://autohousenwa.shop-ware.com/work_orders/126307930,2739.54,0.00,2009.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,4783.54,0.00,585.98,5369.52,AutoHouse Automotive,NWA
12/18/2025,33351,https://autohousenwa.shop-ware.com/work_orders/127135486,46.88,0.00,80.00,0.00,0.00,0.00,0.00,0.00,4.14,0.00,0.00,0.00,131.02,0.00,16.05,147.07,AutoHouse Automotive,NWA
12/18/2025,33261,https://autohousenwa.shop-ware.com/work_orders/126589560,1148.34,0.00,325.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,1508.34,0.00,184.77,1693.11,AutoHouse Automotive,NWA
12/18/2025,33352,https://autohousenwa.shop-ware.com/work_orders/127135730,135.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.47,0.00,88.15,0.00,10.80,98.95,AutoHouse Automotive,NWA
12/19/2025,33291,https://autohousenwa.shop-ware.com/work_orders/126736616,1099.00,0.00,1377.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,0.00,0.00,2511.00,0.00,307.60,2818.60,AutoHouse Automotive,NWA
12/19/2025,33320,https://autohousenwa.shop-ware.com/work_orders/126864281,572.21,0.00,322.50,0.00,0.00,0.00,0.00,0.00,24.34,0.00,0.00,0.00,919.05,0.00,112.59,1031.64,AutoHouse Automotive,NWA
12/19/2025,33299,https://autohousenwa.shop-ware.com/work_orders/126763608,260.38,0.00,127.50,0.00,0.00,0.00,0.00,0.00,10.31,0.00,0.00,0.00,398.19,0.00,48.78,446.97,AutoHouse Automotive,NWA
12/19/2025,33357,https://autohousenwa.shop-ware.com/work_orders/127196133,9.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,9.52,0.00,1.17,10.69,AutoHouse Automotive,NWA
12/19/2025,33282,https://autohousenwa.shop-ware.com/work_orders/126641995,60.29,0.00,42.50,0.00,0.00,0.00,0.00,0.00,2.91,0.00,0.00,0.00,105.70,0.00,12.95,118.65,AutoHouse Automotive,NWA
12/22/2025,33339,https://autohousenwa.shop-ware.com/work_orders/126971684,74.66,0.00,42.50,0.00,0.00,0.00,0.00,0.00,3.19,0.00,0.00,0.00,120.35,0.00,14.75,135.10,AutoHouse Automotive,NWA
12/22/2025,33333,https://autohousenwa.shop-ware.com/work_orders/126919228,96.39,0.00,165.00,0.00,0.00,0.00,0.00,0.00,8.53,0.00,0.00,0.00,269.92,0.00,33.06,302.98,AutoHouse Automotive,NWA
12/23/2025,33318,https://autohousenwa.shop-ware.com/work_orders/126858894,553.24,0.00,2960.00,0.00,0.00,0.00,0.00,0.00,35.00,0.00,702.65,0.00,2845.59,0.00,348.58,3194.17,AutoHouse Automotive,NWA
